#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
NA18620	1135579	1.00000	1671976	0.99951	0.00095	0.00030	1.47236	0.01215
NA19149	1055453	1.00000	1662009	0.99952	0.00080	0.00026	1.57469	0.01331
HG02810	1079908	1.00000	1618341	0.99943	0.00107	0.00037	1.49859	0.01440
NA20774	987713	1.00000	1761355	0.99951	0.00093	0.00029	1.78327	0.01232
HG02790	1008424	1.00000	1747890	0.99949	0.00109	0.00034	1.73329	0.01272
HG03511	1064271	1.00000	1700636	0.99950	0.00087	0.00029	1.59794	0.01249
HG03539	1021415	1.00000	1710298	0.99955	0.00084	0.00027	1.67444	0.01270
HG03195	1055358	1.00000	1673667	0.99950	0.00128	0.00046	1.58588	0.01308
HG02769	1074244	1.00000	1706304	0.99953	0.00161	0.00058	1.58838	0.01121
HG01516	1000243	1.00000	1728815	0.99949	0.00097	0.00031	1.72840	0.01241
HG00690	1097084	1.00000	1618888	0.99947	0.00135	0.00042	1.47563	0.01327
HG03967	1043259	1.00000	1725923	0.99939	0.00332	0.00123	1.65436	0.01237
HG01947	1026054	1.00000	1694319	0.99948	0.00097	0.00032	1.65130	0.01396
HG00349	1024913	1.00000	1754147	0.99951	0.00106	0.00033	1.71151	0.01151
HG04188	1018429	1.00000	1813782	0.99945	0.00424	0.00156	1.78096	0.01208
HG03603	1023298	1.00000	1862481	0.99952	0.00149	0.00049	1.82008	0.01067
NA18873	1042723	1.00000	1702188	0.99951	0.00080	0.00026	1.63245	0.01289
NA19380	1026887	1.00000	1721091	0.99954	0.00126	0.00041	1.67603	0.01232
HG01982	1120175	1.00000	1633023	0.99948	0.00080	0.00026	1.45783	0.01211
HG02562	1057070	1.00000	1749782	0.99948	0.00157	0.00056	1.65531	0.01097
HG04006	1025510	1.00000	1843397	0.99949	0.00216	0.00076	1.79754	0.01089
HG02682	987173	1.00000	1752543	0.99950	0.00099	0.00030	1.77531	0.01312
HG02084	1094054	1.00000	1623957	0.99944	0.00085	0.00027	1.48435	0.01429
HG01848	1124938	1.00000	1673185	0.99950	0.00107	0.00034	1.48736	0.01151
HG02896	1069516	1.00000	1664313	0.99942	0.00196	0.00074	1.55614	0.01238
HG01122	990758	1.00000	1863266	0.99948	0.00108	0.00033	1.88065	0.01153
HG02360	1088397	1.00000	1617405	0.99926	0.00357	0.00141	1.48604	0.01433
HG02087	1115087	1.00000	1676160	0.99941	0.00081	0.00026	1.50317	0.01311
HG00122	988371	1.00000	1793472	0.99950	0.00110	0.00034	1.81457	0.01167
HG03583	1045364	1.00000	1681540	0.99947	0.00107	0.00037	1.60857	0.01313
HG01311	969113	1.00000	1835669	0.99954	0.00093	0.00029	1.89417	0.01239
HG00177	990833	1.00000	1703017	0.99951	0.00099	0.00030	1.71877	0.01313
HG03890	1011607	1.00000	1842889	0.99952	0.00173	0.00059	1.82174	0.01206
NA19473	1026818	1.00000	1721342	0.99958	0.00077	0.00026	1.67638	0.01302
HG01606	962928	1.00000	1701209	0.99951	0.00090	0.00027	1.76670	0.01354
HG02252	1069607	1.00000	1715920	0.99949	0.00092	0.00029	1.60425	0.01135
HG02613	1040345	1.00000	1711241	0.99946	0.00197	0.00076	1.64488	0.01257
HG01783	982695	1.00000	1733376	0.99952	0.00107	0.00033	1.76390	0.01240
NA19728	1169215	1.00000	1510908	0.99939	0.00169	0.00061	1.29224	0.01312
HG03499	1085604	1.00000	1718710	0.99951	0.00135	0.00047	1.58318	0.01032
HG01811	1116266	1.00000	1628186	0.99945	0.00107	0.00035	1.45860	0.01351
NA18552	1102048	1.00000	1657299	0.99946	0.00094	0.00030	1.50384	0.01330
HG01954	1133771	1.00000	1525612	0.99943	0.00083	0.00027	1.34561	0.01478
NA18951	1130445	1.00000	1683852	0.99944	0.00096	0.00030	1.48955	0.01241
NA19334	1044516	1.00000	1731172	0.99951	0.00081	0.00027	1.65739	0.01273
HG04209	1055516	1.00000	1663985	0.99945	0.00171	0.00058	1.57647	0.01300
HG02104	1147418	1.00000	1580707	0.99943	0.00083	0.00027	1.37762	0.01251
NA19786	1013894	1.00000	1768926	0.99952	0.00084	0.00026	1.74469	0.01282
NA19314	1054072	1.00000	1764094	0.99947	0.00097	0.00032	1.67360	0.01153
HG03129	1056759	1.00000	1642194	0.99949	0.00105	0.00036	1.55399	0.01290
HG01551	937207	1.00000	1908163	0.99954	0.00103	0.00032	2.03601	0.01296
NA11992	981458	1.00000	1742940	0.99949	0.00089	0.00028	1.77587	0.01359
NA18592	1129077	1.00000	1654552	0.99950	0.00099	0.00031	1.46540	0.01240
HG01596	1109614	1.00000	1675493	0.99952	0.00089	0.00028	1.50998	0.01197
HG03015	1028151	1.00000	1764279	0.99951	0.00123	0.00040	1.71597	0.01226
NA18617	1114165	1.00000	1644358	0.99951	0.00122	0.00038	1.47587	0.01322
NA20894	1006095	1.00000	1757471	0.99948	0.00095	0.00030	1.74682	0.01392
NA19726	1034037	1.00000	1747030	0.99952	0.00107	0.00034	1.68952	0.01210
HG02035	1114598	1.00000	1687775	0.99946	0.00086	0.00027	1.51425	0.01263
HG00130	964735	1.00000	1723465	0.99952	0.00109	0.00034	1.78646	0.01331
HG01362	953311	1.00000	1846056	0.99960	0.00101	0.00031	1.93647	0.01239
HG01757	989802	1.00000	1751778	0.99954	0.00102	0.00031	1.76983	0.01233
NA20299	873015	1.00000	1971418	0.99953	0.00092	0.00027	2.25817	0.01446
HG00654	1102747	1.00000	1642910	0.99956	0.00080	0.00025	1.48983	0.01287
HG03464	1031177	1.00000	1684760	0.99934	0.00304	0.00118	1.63382	0.01439
NA19012	1216166	1.00000	1517235	0.99943	0.00099	0.00033	1.24756	0.01234
NA20790	997740	1.00000	1760071	0.99950	0.00096	0.00030	1.76406	0.01212
HG02494	998678	1.00000	1804070	0.99948	0.00237	0.00082	1.80646	0.01198
HG02811	1046662	1.00000	1694737	0.99950	0.00185	0.00068	1.61918	0.01291
HG01360	965192	1.00000	1825089	0.99951	0.00089	0.00028	1.89091	0.01327
HG01912	997438	1.00000	1706627	0.99945	0.00121	0.00044	1.71101	0.01428
NA19900	983647	1.00000	1816834	0.99952	0.00085	0.00027	1.84704	0.01251
HG00634	1123932	1.00000	1665069	0.99942	0.00083	0.00026	1.48147	0.01330
HG00284	986108	1.00000	1765208	0.99955	0.00092	0.00028	1.79008	0.01180
HG01858	1112727	1.00000	1658389	0.99949	0.00184	0.00059	1.49038	0.01289
HG00185	990667	1.00000	1776439	0.99952	0.00091	0.00029	1.79317	0.01217
HG04202	995975	1.00000	1755041	0.99935	0.00445	0.00165	1.76213	0.01312
HG03733	1059563	1.00000	1735254	0.99949	0.00106	0.00034	1.63771	0.01109
HG01625	966192	1.00000	1756414	0.99956	0.00093	0.00029	1.81787	0.01279
NA20586	964955	1.00000	1754413	0.99957	0.00093	0.00029	1.81813	0.01239
NA12043	1009821	1.00000	1774969	0.99954	0.00112	0.00034	1.75771	0.01164
NA19107	1048908	1.00000	1677097	0.99948	0.00087	0.00029	1.59890	0.01321
HG00383	1015709	1.00000	1740544	0.99953	0.00090	0.00028	1.71362	0.01229
NA19030	1043493	1.00000	1704543	0.99955	0.00082	0.00027	1.63350	0.01209
HG00116	1023179	1.00000	1790316	0.99957	0.00128	0.00040	1.74976	0.00990
HG03048	1039016	1.00000	1685927	0.99938	0.00308	0.00114	1.62262	0.01281
HG02888	1003511	1.00000	1649974	0.99946	0.00093	0.00032	1.64420	0.01409
HG00181	983226	1.00000	1791948	0.99951	0.00091	0.00028	1.82252	0.01241
HG03593	1014588	1.00000	1792029	0.99951	0.00122	0.00040	1.76626	0.01336
NA19058	1098823	1.00000	1643896	0.99949	0.00091	0.00029	1.49605	0.01329
HG00708	1118320	1.00000	1648495	0.99946	0.00089	0.00028	1.47408	0.01278
HG01312	960815	1.00000	1836932	0.99958	0.00102	0.00031	1.91185	0.01228
HG03557	1062151	1.00000	1705303	0.99951	0.00090	0.00030	1.60552	0.01165
NA18621	1112079	1.00000	1630126	0.99950	0.00105	0.00033	1.46584	0.01341
NA20531	973934	1.00000	1728255	0.99954	0.00138	0.00042	1.77451	0.01258
HG01522	1005668	1.00000	1708411	0.99943	0.00099	0.00032	1.69878	0.01299
NA20798	981861	1.00000	1724275	0.99948	0.00142	0.00043	1.75613	0.01340
HG00099	1018019	1.00000	1771356	0.99953	0.00097	0.00031	1.74000	0.01093
HG03668	1001597	1.00000	1819505	0.99944	0.00228	0.00083	1.81660	0.01245
HG03615	1058229	1.00000	1766019	0.99952	0.00103	0.00033	1.66884	0.01183
HG01403	941264	1.00000	1830827	0.99952	0.00135	0.00040	1.94507	0.01278
HG01384	973468	1.00000	1797903	0.99948	0.00133	0.00040	1.84691	0.01249
HG01170	932633	1.00000	1788886	0.99957	0.00089	0.00027	1.91810	0.01311
HG00851	1132948	1.00000	1649821	0.99787	0.01369	0.00546	1.45622	0.01454
HG01402	959335	1.00000	1856645	0.99958	0.00093	0.00029	1.93535	0.01145
HG00565	1085706	1.00000	1632542	0.99947	0.00113	0.00036	1.50367	0.01381
NA18549	1114315	1.00000	1670418	0.99948	0.00099	0.00032	1.49905	0.01338
NA18579	1101640	1.00000	1670017	0.99945	0.00111	0.00035	1.51594	0.01342
HG01061	996886	1.00000	1784171	0.99941	0.00339	0.00125	1.78974	0.01268
NA19079	1143789	1.00000	1699966	0.99947	0.00118	0.00037	1.48626	0.01064
NA20858	986984	1.00000	1829185	0.99952	0.00108	0.00035	1.85331	0.01216
NA19909	1002168	1.00000	1749918	0.99952	0.00089	0.00029	1.74613	0.01329
HG03714	1005944	1.00000	1831721	0.99951	0.00095	0.00029	1.82090	0.01260
NA18948	1104894	1.00000	1640181	0.99943	0.00089	0.00029	1.48447	0.01378
NA18643	1127922	1.00000	1674565	0.99946	0.00102	0.00032	1.48465	0.01180
HG02814	1062370	1.00000	1747956	0.99948	0.00178	0.00066	1.64534	0.01203
HG00598	1127520	1.00000	1662927	0.99943	0.00104	0.00033	1.47485	0.01253
HG01863	1116959	1.00000	1659271	0.99942	0.00094	0.00030	1.48553	0.01283
HG02716	1054800	1.00000	1705392	0.99951	0.00134	0.00049	1.61679	0.01235
HG01280	990604	1.00000	1826361	0.99943	0.00090	0.00028	1.84368	0.01341
HG03781	1003466	1.00000	1790917	0.99956	0.00115	0.00037	1.78473	0.01286
HG03109	1057794	1.00000	1719755	0.99952	0.00129	0.00047	1.62579	0.01150
HG01443	1014918	1.00000	1748330	0.99950	0.00091	0.00028	1.72263	0.01318
HG03078	1031527	1.00000	1658394	0.99950	0.00095	0.00032	1.60771	0.01401
HG02156	1134286	1.00000	1633654	0.99948	0.00089	0.00029	1.44025	0.01238
HG04038	1011840	1.00000	1762451	0.99956	0.00155	0.00052	1.74183	0.01269
NA19984	999039	1.00000	1804408	0.99957	0.00088	0.00028	1.80614	0.01220
HG02976	1055568	1.00000	1709470	0.99952	0.00099	0.00033	1.61948	0.01230
NA19200	1048463	1.00000	1667680	0.99953	0.00077	0.00026	1.59059	0.01362
HG00689	1156973	1.00000	1688530	0.99956	0.00159	0.00051	1.45944	0.00912
HG00464	1128968	1.00000	1654166	0.99947	0.00104	0.00034	1.46520	0.01266
HG00143	979348	1.00000	1759522	0.99945	0.00132	0.00040	1.79663	0.01284
HG02594	1027202	1.00000	1678866	0.99948	0.00133	0.00048	1.63441	0.01384
HG02233	977017	1.00000	1783382	0.99951	0.00091	0.00028	1.82533	0.01275
HG03514	1033595	1.00000	1695283	0.99950	0.00114	0.00039	1.64018	0.01348
HG03738	1067332	1.00000	1704287	0.99952	0.00121	0.00042	1.59677	0.01258
HG03792	1031801	1.00000	1737268	0.99944	0.00128	0.00043	1.68372	0.01269
HG02887	1044714	1.00000	1669895	0.99908	0.00104	0.00035	1.59842	0.02014
NA20853	1020654	1.00000	1797793	0.99949	0.00112	0.00034	1.76141	0.01243
NA19664	984218	1.00000	1745326	0.99949	0.00080	0.00024	1.77331	0.01415
HG01067	958914	1.00000	1813225	0.99953	0.00114	0.00034	1.89092	0.01223
HG00536	1104664	1.00000	1627854	0.99943	0.00088	0.00028	1.47362	0.01483
HG01805	1081475	1.00000	1617631	0.99942	0.00102	0.00032	1.49576	0.01406
HG02470	1016906	1.00000	1739906	0.99946	0.00093	0.00032	1.71098	0.01301
HG04171	1004946	1.00000	1854914	0.99953	0.00158	0.00051	1.84578	0.01163
NA20348	1006586	1.00000	1821965	0.99953	0.00090	0.00029	1.81004	0.01217
NA20874	996880	1.00000	1824182	0.99954	0.00096	0.00030	1.82989	0.01254
HG02479	1015003	1.00000	1765554	0.99949	0.00103	0.00036	1.73946	0.01264
HG02023	1093896	1.00000	1676950	0.99947	0.00092	0.00029	1.53301	0.01310
NA20897	1014930	1.00000	1778698	0.99948	0.00106	0.00033	1.75253	0.01287
NA18853	1061229	1.00000	1718454	0.99951	0.00106	0.00037	1.61931	0.01209
HG02595	1038135	1.00000	1670515	0.99946	0.00115	0.00042	1.60915	0.01312
NA18868	1039869	1.00000	1706250	0.99948	0.00088	0.00029	1.64083	0.01257
HG03199	1047346	1.00000	1678719	0.99943	0.00174	0.00064	1.60283	0.01374
NA12249	1010108	1.00000	1763119	0.99947	0.00112	0.00034	1.74548	0.01203
HG02150	1180621	1.00000	1494028	0.99943	0.00084	0.00028	1.26546	0.01258
HG00343	985054	1.00000	1759081	0.99953	0.00094	0.00030	1.78577	0.01246
HG02696	981955	1.00000	1858507	0.99943	0.00256	0.00090	1.89266	0.01296
HG01892	1059357	1.00000	1696620	0.99951	0.00087	0.00028	1.60156	0.01288
HG01518	999175	1.00000	1715584	0.99952	0.00094	0.00029	1.71700	0.01264
NA12890	980983	1.00000	1737891	0.99952	0.00092	0.00029	1.77158	0.01286
HG02235	980101	1.00000	1749705	0.99949	0.00089	0.00028	1.78523	0.01289
HG02013	1041312	1.00000	1731224	0.99956	0.00092	0.00030	1.66254	0.01193
HG03624	975534	1.00000	1771310	0.99947	0.00109	0.00035	1.81573	0.01262
HG00736	961608	1.00000	1784980	0.99954	0.00146	0.00044	1.85624	0.01213
HG03270	1082317	1.00000	1740564	0.99961	0.00209	0.00077	1.60818	0.00874
NA18995	1148019	1.00000	1647213	0.99944	0.00099	0.00032	1.43483	0.01262
NA20339	1037957	1.00000	1761431	0.99953	0.00093	0.00030	1.69702	0.01256
HG02166	1103942	1.00000	1629333	0.99923	0.00419	0.00162	1.47592	0.01396
HG00443	1125133	1.00000	1681637	0.99946	0.00099	0.00032	1.49461	0.01206
HG01798	1143762	1.00000	1698873	0.99947	0.00127	0.00041	1.48534	0.01024
HG01702	980297	1.00000	1696844	0.99954	0.00089	0.00028	1.73095	0.01367
HG00500	1137873	1.00000	1671214	0.99949	0.00125	0.00039	1.46872	0.01136
HG00672	1087623	1.00000	1594265	0.99941	0.00097	0.00031	1.46583	0.01535
HG01513	943093	1.00000	1700592	0.99951	0.00095	0.00029	1.80321	0.01378
NA18957	1101651	1.00000	1640276	0.99947	0.00100	0.00032	1.48893	0.01338
NA18970	1147832	1.00000	1691918	0.99947	0.00102	0.00033	1.47401	0.01129
HG00121	994519	1.00000	1732828	0.99946	0.00110	0.00035	1.74238	0.01341
HG00334	1000756	1.00000	1739951	0.99954	0.00106	0.00034	1.73864	0.01253
HG02970	1014925	1.00000	1644386	0.99943	0.00115	0.00040	1.62020	0.01461
HG03342	1056036	1.00000	1713637	0.99947	0.00185	0.00069	1.62271	0.01263
NA18942	1118744	1.00000	1674124	0.99941	0.00110	0.00037	1.49643	0.01321
HG01357	965546	1.00000	1752940	0.99944	0.00138	0.00042	1.81549	0.01664
HG01377	975356	1.00000	1859817	0.99955	0.00098	0.00030	1.90681	0.01126
HG03133	1072235	1.00000	1714887	0.99957	0.00095	0.00032	1.59936	0.01057
NA18749	1092601	1.00000	1621532	0.99944	0.00080	0.00025	1.48410	0.01466
NA19147	1052190	1.00000	1685281	0.99948	0.00086	0.00028	1.60169	0.01393
HG01918	1088522	1.00000	1633478	0.99948	0.00092	0.00030	1.50064	0.01289
HG02356	1105527	1.00000	1634388	0.99949	0.00122	0.00040	1.47838	0.01326
HG01303	946968	1.00000	1793209	0.99951	0.00133	0.00039	1.89363	0.01496
HG00631	1095034	1.00000	1631484	0.99947	0.00085	0.00027	1.48989	0.01382
HG04106	1044684	1.00000	1780116	0.99952	0.00253	0.00091	1.70398	0.01023
HG02375	1146997	1.00000	1663399	0.99943	0.00126	0.00041	1.45022	0.01217
HG00127	1008458	1.00000	1750134	0.99955	0.00109	0.00034	1.73546	0.01189
HG00373	997494	1.00000	1726719	0.99949	0.00086	0.00027	1.73106	0.01328
NA18934	1037806	1.00000	1656165	0.99944	0.00082	0.00028	1.59583	0.01492
HG02772	1064564	1.00000	1706798	0.99947	0.00112	0.00038	1.60328	0.01309
HG04140	1030991	1.00000	1812452	0.99953	0.00158	0.00050	1.75797	0.01090
HG04118	1006358	1.00000	1807882	0.99946	0.00205	0.00072	1.79646	0.01206
NA19375	1052686	1.00000	1723860	0.99952	0.00083	0.00027	1.63758	0.01258
NA20543	986315	1.00000	1784813	0.99952	0.00177	0.00062	1.80958	0.01199
HG02807	1059959	1.00000	1761713	0.99952	0.00190	0.00070	1.66206	0.01005
HG03947	1019259	1.00000	1822356	0.99952	0.00181	0.00063	1.78792	0.01144
NA19210	1062556	1.00000	1708420	0.99949	0.00089	0.00030	1.60784	0.01267
HG01631	965187	1.00000	1717109	0.99949	0.00104	0.00033	1.77904	0.01339
NA20291	1006322	1.00000	1696639	0.99955	0.00089	0.00029	1.68598	0.01364
NA19731	1160914	1.00000	1507919	0.99941	0.00082	0.00027	1.29891	0.01415
NA19434	1041327	1.00000	1729967	0.99952	0.00102	0.00033	1.66131	0.01240
NA12275	943933	1.00000	1690831	0.99956	0.00097	0.00030	1.79126	0.01422
NA18612	1136607	1.00000	1707700	0.99952	0.00130	0.00042	1.50245	0.00984
NA19729	1119521	1.00000	1571303	0.99947	0.00082	0.00026	1.40355	0.01295
NA19099	1071379	1.00000	1725306	0.99947	0.00088	0.00030	1.61036	0.01175
HG00345	988968	1.00000	1756660	0.99951	0.00101	0.00031	1.77626	0.01220
HG00234	1011234	1.00000	1784748	0.99951	0.00118	0.00037	1.76492	0.01143
NA20351	945617	1.00000	1912922	0.99956	0.00088	0.00028	2.02294	0.01239
HG01085	940479	1.00000	1840932	0.99957	0.00106	0.00032	1.95744	0.01210
HG01695	974181	1.00000	1738802	0.99950	0.00100	0.00031	1.78489	0.01304
NA12761	987338	1.00000	1760191	0.99951	0.00107	0.00034	1.78276	0.01195
HG02784	1012098	1.00000	1777225	0.99948	0.00105	0.00033	1.75598	0.01294
HG02836	1043376	1.00000	1711593	0.99955	0.00116	0.00039	1.64044	0.01231
HG03055	1064172	1.00000	1699348	0.99948	0.00122	0.00043	1.59687	0.01265
HG03476	1033971	1.00000	1668827	0.99948	0.00089	0.00030	1.61400	0.01386
HG04070	1171627	1.00000	1471184	0.99935	0.00194	0.00071	1.25568	0.01339
HG02385	1080073	1.00000	1592831	0.99945	0.00092	0.00029	1.47474	0.01380
HG01850	1123058	1.00000	1698069	0.99953	0.00088	0.00028	1.51200	0.01272
HG02230	998587	1.00000	1756365	0.99958	0.00090	0.00029	1.75885	0.01210
HG03086	1044395	1.00000	1678786	0.99947	0.00141	0.00048	1.60742	0.01640
HG02611	1059024	1.00000	1644202	0.99945	0.00108	0.00038	1.55256	0.01370
HG01372	1007557	1.00000	1808173	0.99947	0.00091	0.00028	1.79461	0.01197
NA19010	1133582	1.00000	1649454	0.99947	0.00114	0.00036	1.45508	0.01221
HG01668	964511	1.00000	1754488	0.99954	0.00091	0.00028	1.81904	0.01251
HG00663	1110420	1.00000	1646376	0.99940	0.00089	0.00028	1.48266	0.01359
HG03538	1043887	1.00000	1702587	0.99941	0.00164	0.00061	1.63101	0.01389
HG03585	1014471	1.00000	1805602	0.99948	0.00133	0.00044	1.77985	0.01312
NA21143	1032675	1.00000	1824885	0.99954	0.00110	0.00034	1.76714	0.01112
HG03786	1060187	1.00000	1728766	0.99949	0.00143	0.00049	1.63062	0.01201
HG02224	980918	1.00000	1767316	0.99953	0.00103	0.00034	1.80170	0.01252
HG03039	1036290	1.00000	1658375	0.99946	0.00112	0.00038	1.60030	0.01439
HG00324	1018586	1.00000	1696683	0.99950	0.00091	0.00028	1.66572	0.01261
NA19654	1012307	1.00000	1765882	0.99953	0.00091	0.00029	1.74441	0.01298
HG00276	969359	1.00000	1681047	0.99944	0.00106	0.00032	1.73418	0.01450
NA21106	1046727	1.00000	1823168	0.99958	0.00129	0.00040	1.74178	0.00882
HG03802	1011220	1.00000	1820637	0.99949	0.00103	0.00032	1.80044	0.01234
NA18548	1116670	1.00000	1684515	0.99927	0.00248	0.00093	1.50852	0.02071
NA21108	1005005	1.00000	1741363	0.99951	0.00111	0.00035	1.73269	0.01360
HG00171	1005581	1.00000	1766207	0.99953	0.00135	0.00042	1.75640	0.01180
HG01630	955748	1.00000	1752221	0.99949	0.00093	0.00029	1.83335	0.01304
HG03857	987350	1.00000	1782974	0.99949	0.00212	0.00073	1.80582	0.01325
NA18963	1130522	1.00000	1648163	0.99946	0.00095	0.00030	1.45788	0.01388
HG03436	1064080	1.00000	1697434	0.99947	0.00186	0.00070	1.59521	0.01289
HG03054	1074410	1.00000	1715116	0.99943	0.00355	0.00137	1.59633	0.01197
HG00246	985984	1.00000	1776353	0.99952	0.00116	0.00035	1.80160	0.01220
NA10851	1005485	1.00000	1730347	0.99944	0.00212	0.00076	1.72091	0.01285
NA18519	1018735	1.00000	1623659	0.99951	0.00088	0.00029	1.59380	0.01391
HG00671	1116280	1.00000	1681486	0.99951	0.00086	0.00028	1.50633	0.01251
HG01938	1210981	1.00000	1492409	0.99942	0.00087	0.00029	1.23240	0.01244
NA19131	1075621	1.00000	1732707	0.99951	0.00091	0.00031	1.61089	0.01132
NA20518	973207	1.00000	1762151	0.99949	0.00134	0.00041	1.81066	0.01292
HG02855	1070354	1.00000	1737862	0.99952	0.00100	0.00034	1.62363	0.01212
HG00530	1135450	1.00000	1654253	0.99954	0.00092	0.00029	1.45691	0.01199
HG01842	1100511	1.00000	1679464	0.99948	0.00099	0.00032	1.52608	0.01280
HG02860	1041640	1.00000	1708188	0.99943	0.00091	0.00031	1.63990	0.01261
HG03784	1054480	1.00000	1733809	0.99952	0.00103	0.00033	1.64423	0.01253
HG02019	1078322	1.00000	1632865	0.99948	0.00092	0.00030	1.51426	0.01392
HG04214	1020235	1.00000	1831430	0.99944	0.00353	0.00128	1.79511	0.01170
HG00581	1095187	1.00000	1622070	0.99939	0.00091	0.00029	1.48109	0.01480
HG01519	980542	1.00000	1737991	0.99940	0.00218	0.00080	1.77248	0.01330
HG03894	1043608	1.00000	1757677	0.99934	0.00304	0.00113	1.68423	0.01303
HG04017	1054767	1.00000	1790945	0.99952	0.00206	0.00074	1.69795	0.01078
HG03073	1069423	1.00000	1719047	0.99945	0.00242	0.00089	1.60745	0.01146
HG03990	1034566	1.00000	1806115	0.99944	0.00353	0.00129	1.74577	0.01110
HG02026	1076374	1.00000	1598559	0.99940	0.00082	0.00026	1.48513	0.01539
HG03575	1060289	1.00000	1699118	0.99947	0.00129	0.00046	1.60250	0.01344
NA18915	1079393	1.00000	1717102	0.99951	0.00102	0.00035	1.59080	0.01021
HG01855	1129803	1.00000	1678091	0.99947	0.00094	0.00030	1.48530	0.01236
HG03809	1017109	1.00000	1818709	0.99949	0.00148	0.00051	1.78812	0.01240
HG01857	1119426	1.00000	1660809	0.99945	0.00090	0.00029	1.48363	0.01286
HG01525	971434	1.00000	1797530	0.99952	0.00098	0.00031	1.85039	0.01189
NA18595	1127490	1.00000	1621500	0.99948	0.00084	0.00027	1.43815	0.01339
NA18597	1093392	1.00000	1642822	0.99948	0.00101	0.00033	1.50250	0.01344
HG03625	1111944	1.00000	1648412	0.99939	0.00280	0.00106	1.48246	0.01144
HG01256	989462	1.00000	1836713	0.99950	0.00089	0.00028	1.85627	0.01117
HG01921	1080045	1.00000	1621287	0.99946	0.00088	0.00028	1.50113	0.01370
HG03689	1068690	1.00000	1757499	0.99952	0.00145	0.00048	1.64454	0.01101
HG00537	1090972	1.00000	1617985	0.99943	0.00130	0.00040	1.48307	0.01406
HG01859	1105356	1.00000	1632572	0.99948	0.00096	0.00031	1.47696	0.01337
NA18980	1119115	1.00000	1656361	0.99945	0.00117	0.00037	1.48006	0.01309
NA18640	1121078	1.00000	1658712	0.99950	0.00095	0.00030	1.47957	0.01232
HG02401	1100717	1.00000	1636262	0.99946	0.00116	0.00039	1.48654	0.01381
HG02031	1103724	1.00000	1656380	0.99944	0.00134	0.00047	1.50072	0.01352
HG01350	1000863	1.00000	1773088	0.99951	0.00086	0.00026	1.77156	0.01263
NA19020	1035860	1.00000	1737057	0.99956	0.00083	0.00027	1.67692	0.01224
HG03298	1073656	1.00000	1693857	0.99944	0.00203	0.00076	1.57765	0.01262
HG00145	972566	1.00000	1720913	0.99945	0.00087	0.00027	1.76946	0.01346
HG00475	1116960	1.00000	1658071	0.99947	0.00090	0.00028	1.48445	0.01352
HG03267	1073144	1.00000	1714064	0.99955	0.00142	0.00050	1.59724	0.01122
HG03457	1072156	1.00000	1726697	0.99954	0.00148	0.00050	1.61049	0.01083
HG03691	1020783	1.00000	1820701	0.99956	0.00106	0.00034	1.78363	0.01199
HG03088	1050366	1.00000	1697712	0.99948	0.00146	0.00054	1.61631	0.01284
HG02952	1021617	1.00000	1660988	0.99944	0.00144	0.00050	1.62584	0.01441
HG00369	1019419	1.00000	1802553	0.99953	0.00118	0.00037	1.76822	0.00988
NA12154	985454	1.00000	1773663	0.99951	0.00102	0.00031	1.79984	0.01286
HG02008	1089557	1.00000	1574706	0.99942	0.00086	0.00027	1.44527	0.01401
NA18956	1104357	1.00000	1631391	0.99947	0.00092	0.00029	1.47723	0.01386
NA18639	1099062	1.00000	1625583	0.99946	0.00106	0.00033	1.47906	0.01310
NA20862	979364	1.00000	1779544	0.99959	0.00094	0.00029	1.81704	0.01292
HG03169	1064636	1.00000	1669532	0.99951	0.00116	0.00040	1.56817	0.01273
HG01595	1117223	1.00000	1654234	0.99945	0.00107	0.00033	1.48067	0.01341
HG02634	1072765	1.00000	1721835	0.99945	0.00224	0.00086	1.60504	0.01245
HG03455	1047221	1.00000	1695824	0.99940	0.00235	0.00089	1.61936	0.01360
NA19138	1048173	1.00000	1683783	0.99950	0.00120	0.00041	1.60640	0.01288
HG01603	980887	1.00000	1750924	0.99953	0.00095	0.00029	1.78504	0.01237
HG02573	1047131	1.00000	1715152	0.99949	0.00120	0.00042	1.63795	0.01273
HG00133	1027992	1.00000	1802771	0.99959	0.00116	0.00038	1.75368	0.00965
NA19175	1069826	1.00000	1728918	0.99949	0.00090	0.00030	1.61607	0.01230
HG00179	983759	1.00000	1739387	0.99952	0.00107	0.00033	1.76810	0.01268
NA18998	1121454	1.00000	1665215	0.99877	0.00698	0.00286	1.48487	0.01375
HG00844	1090897	1.00000	1656141	0.99950	0.00105	0.00033	1.51815	0.01341
NA20544	995718	1.00000	1767246	0.99949	0.00139	0.00043	1.77485	0.01285
HG03449	1057752	1.00000	1701425	0.99941	0.00211	0.00080	1.60853	0.01383
HG01174	996898	1.00000	1763736	0.99949	0.00100	0.00031	1.76922	0.01294
HG02736	984654	1.00000	1802830	0.99956	0.00138	0.00046	1.83093	0.01223
HG02885	1065648	1.00000	1759923	0.99931	0.00547	0.00216	1.65150	0.01153
NA18577	1119651	1.00000	1653114	0.99952	0.00095	0.00030	1.47645	0.01191
NA20287	1024423	1.00000	1839328	0.99961	0.00114	0.00037	1.79548	0.00957
