#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
HG03940	1025285	1.00000	1789880	0.97717	0.00646	0.00196	1.74574	0.01313
HG00559	1148633	1.00000	1663474	0.97503	0.00587	0.00182	1.44822	0.01167
HG01345	995665	1.00000	1846295	0.97642	0.00638	0.00190	1.85433	0.01170
HG01052	963560	1.00000	1897515	0.97741	0.00730	0.00216	1.96928	0.01151
HG01459	993845	1.00000	1843253	0.97718	0.00664	0.00199	1.85467	0.01199
HG01773	992367	1.00000	1783194	0.97656	0.00700	0.00209	1.79691	0.01307
NA19038	1075724	1.00000	1734960	0.97682	0.00665	0.00211	1.61283	0.01131
HG00698	1162160	1.00000	1686465	0.97527	0.00606	0.00186	1.45115	0.00943
HG02122	1132113	1.00000	1691789	0.97459	0.00600	0.00185	1.49436	0.01254
NA19027	1074687	1.00000	1746169	0.97731	0.00661	0.00209	1.62482	0.00993
HG01880	936532	1.00000	1938344	0.97799	0.00598	0.00181	2.06970	0.01307
HG00421	1158669	1.00000	1653894	0.97545	0.00653	0.00202	1.42741	0.01094
HG03919	1035990	1.00000	1857464	0.97736	0.00819	0.00254	1.79294	0.00869
NA18526	1152790	1.00000	1691829	0.97509	0.00630	0.00195	1.46760	0.01093
NA18511	1090531	1.00000	1743550	0.97730	0.00633	0.00204	1.59881	0.00804
HG02190	1135731	1.00000	1695448	0.97652	0.00597	0.00186	1.49283	0.01154
HG04212	1070875	1.00000	1778928	0.97586	0.00911	0.00294	1.66119	0.00890
HG04155	1037435	1.00000	1836483	0.97650	0.00905	0.00291	1.77022	0.01072
NA12489	1017158	1.00000	1757936	0.97577	0.00631	0.00190	1.72828	0.01244
NA21113	1026669	1.00000	1784309	0.97672	0.00616	0.00185	1.73796	0.01258
NA19207	1082879	1.00000	1720059	0.97685	0.00695	0.00235	1.58841	0.01048
HG00381	1022321	1.00000	1752173	0.97671	0.00631	0.00191	1.71392	0.01101
HG04098	1021191	1.00000	1838084	0.97686	0.00846	0.00264	1.79994	0.01078
HG04239	996020	1.00000	1814039	0.97613	0.00739	0.00217	1.82129	0.01347
HG01134	1000267	1.00000	1861068	0.97698	0.00642	0.00194	1.86057	0.01016
HG03168	1082234	1.00000	1710521	0.97765	0.00643	0.00209	1.58055	0.01033
HG03646	1020380	1.00000	1814560	0.97694	0.00836	0.00249	1.77832	0.01157
HG03452	1092615	1.00000	1728920	0.97708	0.00731	0.00238	1.58237	0.00830
NA11920	1017291	1.00000	1758252	0.97527	0.00651	0.00202	1.72837	0.01276
HG02299	1158054	1.00000	1582252	0.97468	0.00629	0.00199	1.36630	0.01229
NA19042	1071217	1.00000	1768738	0.97755	0.00699	0.00222	1.65115	0.00873
HG02799	1061903	1.00000	1710929	0.97650	0.00751	0.00241	1.61119	0.01260
NA19190	1101115	1.00000	1731923	0.97700	0.00652	0.00210	1.57288	0.00906
HG00740	989414	1.00000	1859611	0.97690	0.00634	0.00189	1.87951	0.01173
HG04075	1055954	1.00000	1781852	0.97547	0.00877	0.00273	1.68743	0.01061
HG01841	1140531	1.00000	1667041	0.97507	0.00670	0.00206	1.46164	0.01159
NA18740	1153240	1.00000	1682695	0.97512	0.00763	0.00236	1.45910	0.01105
HG02786	1056686	1.00000	1796548	0.97695	0.00735	0.00226	1.70017	0.00994
HG03896	1109248	1.00000	1629419	0.97483	0.00801	0.00261	1.46894	0.01322
HG02554	1050242	1.00000	1793176	0.97629	0.00668	0.00214	1.70739	0.00930
NA19446	1074189	1.00000	1729643	0.97674	0.00584	0.00189	1.61018	0.01155
NA19740	1079081	1.00000	1706632	0.97641	0.00583	0.00180	1.58156	0.01268
HG02789	990523	1.00000	1753651	0.97491	0.00668	0.00199	1.77043	0.02071
HG02215	1020241	1.00000	1751871	0.97641	0.00667	0.00202	1.71711	0.01118
HG03066	1078175	1.00000	1713099	0.97709	0.00533	0.00171	1.58889	0.01142
NA18967	1155841	1.00000	1683579	0.97528	0.00704	0.00215	1.45658	0.01031
HG02330	1018526	1.00000	1780806	0.97687	0.00652	0.00204	1.74841	0.01283
NA20856	1014289	1.00000	1821321	0.97647	0.00688	0.00212	1.79566	0.01172
HG03817	1057987	1.00000	1793183	0.97691	0.00850	0.00277	1.69490	0.01114
NA20861	1038418	1.00000	1769358	0.97702	0.00603	0.00183	1.70390	0.01286
NA12003	1014697	1.00000	1790176	0.97764	0.00666	0.00204	1.76425	0.00944
HG02332	1041269	1.00000	1784142	0.97722	0.00694	0.00216	1.71343	0.01094
HG03235	1030726	1.00000	1856148	0.97652	0.00683	0.00209	1.80082	0.00980
HG00103	1020368	1.00000	1761596	0.97623	0.00631	0.00190	1.72643	0.01151
HG04025	1090202	1.00000	1751221	0.97651	0.00795	0.00255	1.60633	0.00981
HG02025	1142913	1.00000	1663461	0.97491	0.00594	0.00183	1.45546	0.01245
HG02455	1023140	1.00000	1800378	0.97690	0.00733	0.00241	1.75966	0.01102
HG01632	1008229	1.00000	1751037	0.97696	0.00629	0.00190	1.73675	0.01280
HG03998	1024999	1.00000	1847945	0.97728	0.00801	0.00248	1.80287	0.01130
HG00282	1008718	1.00000	1782013	0.97689	0.00632	0.00190	1.76661	0.01238
HG02151	1140005	1.00000	1677272	0.97577	0.00668	0.00206	1.47128	0.01133
HG00356	1030708	1.00000	1769816	0.97633	0.00709	0.00217	1.71709	0.01189
NA18977	1132016	1.00000	1692154	0.97582	0.00674	0.00205	1.49481	0.01180
HG02274	1023516	1.00000	1885672	0.97799	0.00617	0.00188	1.84235	0.01049
NA20539	997224	1.00000	1763822	0.97535	0.00823	0.00246	1.76873	0.01308
NA19223	1093819	1.00000	1707478	0.97712	0.00589	0.00189	1.56102	0.01054
NA21091	1034405	1.00000	1800343	0.97620	0.00641	0.00194	1.74046	0.01166
HG02485	978722	1.00000	1843583	0.97705	0.00693	0.00223	1.88366	0.01254
NA18757	1098788	1.00000	1645183	0.97505	0.00541	0.00164	1.49727	0.01416
HG01248	1012034	1.00000	1879057	0.97755	0.00644	0.00196	1.85671	0.00752
NA11933	997685	1.00000	1783203	0.97636	0.00650	0.00194	1.78734	0.01229
HG01284	977033	1.00000	1847735	0.97651	0.00637	0.00188	1.89117	0.01197
NA20756	1011425	1.00000	1759918	0.97653	0.00636	0.00194	1.74004	0.01244
HG03159	1084836	1.00000	1718036	0.97725	0.00754	0.00249	1.58368	0.01083
NA18537	1133198	1.00000	1687755	0.97531	0.00648	0.00199	1.48937	0.01230
HG01889	1034329	1.00000	1702061	0.97784	0.00534	0.00170	1.64557	0.01292
HG00288	1005279	1.00000	1761599	0.97701	0.00801	0.00237	1.75235	0.01241
NA20910	1040152	1.00000	1809571	0.97696	0.00618	0.00189	1.73972	0.01096
HG03193	1065925	1.00000	1739465	0.97735	0.00660	0.00215	1.63188	0.01097
NA19430	1067678	1.00000	1752762	0.97731	0.00637	0.00201	1.64166	0.01185
HG02941	1069558	1.00000	1714422	0.97667	0.00616	0.00197	1.60293	0.01180
NA20867	1041815	1.00000	1797532	0.97681	0.00632	0.00193	1.72539	0.01146
HG03007	1023018	1.00000	1793716	0.97737	0.00963	0.00296	1.75336	0.01223
HG02141	1131252	1.00000	1686851	0.97524	0.00627	0.00195	1.49114	0.01187
NA18946	1119242	1.00000	1645565	0.97528	0.00747	0.00226	1.47025	0.01382
HG02481	1043691	1.00000	1772651	0.97751	0.00616	0.00198	1.69844	0.01137
HG00442	1150506	1.00000	1675292	0.97463	0.00599	0.00183	1.45613	0.01131
NA18593	1145098	1.00000	1675923	0.97509	0.00635	0.00198	1.46356	0.01200
HG02271	1224047	1.00000	1506056	0.97434	0.00676	0.00215	1.23039	0.01235
NA18630	1173340	1.00000	1683531	0.97623	0.00717	0.00222	1.43482	0.00719
NA20786	1017195	1.00000	1781593	0.97693	0.00654	0.00197	1.75148	0.01103
HG01846	1125318	1.00000	1673513	0.97582	0.00689	0.00212	1.48715	0.01190
NA18909	1062616	1.00000	1714423	0.97731	0.00534	0.00172	1.61340	0.01175
NA18981	1119315	1.00000	1625249	0.97609	0.00602	0.00184	1.45200	0.01433
HG01577	1003530	1.00000	1837023	0.97726	0.00687	0.00205	1.83056	0.01146
HG00139	1022972	1.00000	1773026	0.97696	0.00651	0.00198	1.73321	0.01098
NA18747	1142343	1.00000	1670538	0.97505	0.00574	0.00178	1.46238	0.01237
HG00956	1145877	1.00000	1681363	0.97532	0.00653	0.00201	1.46732	0.01158
HG03950	1018388	1.00000	1815983	0.97692	0.00646	0.00192	1.78319	0.01192
NA20875	1041483	1.00000	1815580	0.97758	0.00710	0.00215	1.74326	0.00894
HG03172	1079819	1.00000	1698218	0.97684	0.00673	0.00223	1.57269	0.01217
HG02810	1106505	1.00000	1635855	0.97623	0.00630	0.00205	1.47840	0.01231
HG03863	1033301	1.00000	1784677	0.97710	0.00701	0.00219	1.72716	0.01318
NA18620	1156367	1.00000	1681713	0.97552	0.00642	0.00200	1.45431	0.01032
NA19149	1080682	1.00000	1680371	0.97663	0.00553	0.00177	1.55492	0.01218
NA20774	1008588	1.00000	1779270	0.97655	0.00625	0.00188	1.76412	0.01152
HG02790	1035964	1.00000	1778307	0.97693	0.00681	0.00206	1.71657	0.01219
HG03511	1086468	1.00000	1713214	0.97743	0.00581	0.00188	1.57687	0.01098
HG03539	1047457	1.00000	1734329	0.97678	0.00595	0.00191	1.65575	0.01233
HG03195	1080219	1.00000	1694839	0.97701	0.00625	0.00204	1.56898	0.01213
HG01516	1022898	1.00000	1748283	0.97615	0.00644	0.00196	1.70915	0.01161
HG02769	1097015	1.00000	1715926	0.97725	0.00715	0.00236	1.56418	0.00956
HG00690	1131093	1.00000	1654303	0.97510	0.00794	0.00240	1.46257	0.01248
HG03967	1066875	1.00000	1745621	0.97548	0.00984	0.00316	1.63620	0.01136
HG01947	1052282	1.00000	1722754	0.97713	0.00594	0.00179	1.63716	0.01273
HG00349	1045838	1.00000	1767923	0.97602	0.00703	0.00213	1.69044	0.01011
HG04188	1041206	1.00000	1832439	0.97623	0.01089	0.00350	1.75992	0.01089
NA18873	1067753	1.00000	1721643	0.97758	0.00544	0.00174	1.61240	0.01148
HG03603	1040948	1.00000	1861602	0.97643	0.00784	0.00237	1.78837	0.00823
NA19380	1055614	1.00000	1748962	0.97785	0.00743	0.00234	1.65682	0.01134
HG01982	1143046	1.00000	1648356	0.97546	0.00592	0.00186	1.44207	0.01102
HG02562	1076811	1.00000	1755592	0.97737	0.00698	0.00226	1.63036	0.00911
HG04006	1044291	1.00000	1853846	0.97735	0.00816	0.00256	1.77522	0.00941
HG02360	1114543	1.00000	1646673	0.97481	0.00851	0.00285	1.47744	0.01400
HG02084	1121942	1.00000	1650631	0.97515	0.00573	0.00177	1.47123	0.01357
HG01848	1148862	1.00000	1687800	0.97612	0.00676	0.00208	1.46911	0.01060
HG02682	1014274	1.00000	1786174	0.97760	0.00653	0.00196	1.76104	0.01296
HG01122	1008263	1.00000	1864485	0.97676	0.00713	0.00213	1.84921	0.00882
HG02896	1094179	1.00000	1685045	0.97645	0.00703	0.00238	1.54001	0.01198
HG02087	1137777	1.00000	1691468	0.97519	0.00585	0.00181	1.48664	0.01187
HG00122	1009201	1.00000	1807099	0.97727	0.00714	0.00216	1.79062	0.00984
HG00177	1015612	1.00000	1732435	0.97629	0.00635	0.00189	1.70580	0.01294
HG01311	990443	1.00000	1852779	0.97715	0.00641	0.00193	1.87066	0.01082
HG03583	1072418	1.00000	1702234	0.97781	0.00615	0.00199	1.58729	0.01149
HG03890	1031465	1.00000	1855005	0.97678	0.00765	0.00235	1.79842	0.01040
NA19473	1050842	1.00000	1738752	0.97693	0.00534	0.00169	1.65463	0.01197
HG01606	989465	1.00000	1735022	0.97604	0.00620	0.00186	1.75350	0.01356
HG02252	1090595	1.00000	1728960	0.97598	0.00615	0.00188	1.58534	0.01078
HG02613	1063379	1.00000	1727406	0.97743	0.00695	0.00232	1.62445	0.01148
HG01783	1008073	1.00000	1758980	0.97651	0.00676	0.00204	1.74489	0.01196
NA19728	1196052	1.00000	1531685	0.97420	0.00697	0.00227	1.28062	0.01190
HG03499	1105516	1.00000	1718546	0.97557	0.00701	0.00230	1.55452	0.00864
HG01811	1143863	1.00000	1648393	0.97585	0.00661	0.00206	1.44108	0.01153
NA18552	1127742	1.00000	1679694	0.97520	0.00612	0.00187	1.48943	0.01290
NA18951	1153114	1.00000	1696702	0.97560	0.00643	0.00199	1.47141	0.01080
HG01954	1161319	1.00000	1545591	0.97419	0.00563	0.00174	1.33089	0.01366
NA19334	1067826	1.00000	1746605	0.97769	0.00579	0.00185	1.63566	0.01130
HG04209	1085454	1.00000	1696883	0.97670	0.00809	0.00253	1.56329	0.01246
HG02104	1169705	1.00000	1594778	0.97503	0.00586	0.00184	1.36340	0.01162
NA19786	1036766	1.00000	1788888	0.97692	0.00568	0.00171	1.72545	0.01225
HG03129	1082278	1.00000	1665367	0.97681	0.00611	0.00198	1.53876	0.01227
NA11992	1004567	1.00000	1766246	0.97643	0.00645	0.00193	1.75822	0.01229
HG01551	959491	1.00000	1930175	0.97765	0.00638	0.00192	2.01167	0.01159
NA19314	1074350	1.00000	1765014	0.97735	0.00645	0.00207	1.64287	0.00900
NA18592	1151464	1.00000	1666412	0.97548	0.00653	0.00199	1.44721	0.01104
HG01596	1131406	1.00000	1689184	0.97518	0.00619	0.00189	1.49300	0.01139
HG03015	1050207	1.00000	1785169	0.97695	0.00655	0.00198	1.69983	0.01167
NA18617	1141000	1.00000	1669562	0.97472	0.00746	0.00224	1.46324	0.01236
NA20894	1032834	1.00000	1782044	0.97631	0.00694	0.00208	1.72539	0.01245
NA19726	1059126	1.00000	1772881	0.97668	0.00688	0.00207	1.67391	0.01138
HG02035	1136893	1.00000	1699877	0.97529	0.00604	0.00184	1.49520	0.01165
HG03464	1057042	1.00000	1706319	0.97635	0.00817	0.00278	1.61424	0.01238
HG01362	976762	1.00000	1873242	0.97773	0.00650	0.00193	1.91781	0.01161
HG01757	1014471	1.00000	1776682	0.97691	0.00674	0.00203	1.75134	0.01159
NA20299	897668	1.00000	2002806	0.97822	0.00634	0.00184	2.23112	0.01331
HG00130	993512	1.00000	1759468	0.97750	0.00693	0.00209	1.77096	0.01207
HG00654	1128228	1.00000	1665251	0.97616	0.00566	0.00174	1.47599	0.01242
NA19012	1238368	1.00000	1522348	0.97403	0.00638	0.00202	1.22932	0.01046
NA20790	1019552	1.00000	1777074	0.97663	0.00653	0.00197	1.74299	0.01107
HG02494	1021534	1.00000	1827395	0.97636	0.00869	0.00267	1.78887	0.01148
HG02811	1071153	1.00000	1712866	0.97603	0.00707	0.00234	1.59909	0.01203
HG01360	987057	1.00000	1845636	0.97753	0.00631	0.00186	1.86984	0.01225
HG01912	1023231	1.00000	1733557	0.97674	0.00579	0.00188	1.69420	0.01336
NA19900	1003849	1.00000	1829442	0.97788	0.00624	0.00193	1.82243	0.01073
HG00634	1145862	1.00000	1679861	0.97452	0.00614	0.00188	1.46602	0.01237
HG00284	1008304	1.00000	1786866	0.97741	0.00634	0.00191	1.77215	0.01162
HG01858	1141840	1.00000	1683130	0.97513	0.00893	0.00272	1.47405	0.01153
HG00185	1011946	1.00000	1793299	0.97690	0.00638	0.00194	1.77213	0.01128
HG04202	1023541	1.00000	1790352	0.97639	0.01085	0.00349	1.74917	0.01263
NA20586	988146	1.00000	1779937	0.97701	0.00629	0.00189	1.80129	0.01222
HG01625	991560	1.00000	1783602	0.97646	0.00638	0.00191	1.79878	0.01252
HG03733	1079262	1.00000	1745222	0.97639	0.00642	0.00196	1.61705	0.00979
NA12043	1028563	1.00000	1780165	0.97580	0.00700	0.00211	1.73073	0.00996
NA19107	1075094	1.00000	1697263	0.97705	0.00604	0.00193	1.57871	0.01189
HG00383	1037962	1.00000	1758207	0.97643	0.00658	0.00198	1.69390	0.01136
NA19030	1068046	1.00000	1722195	0.97802	0.00596	0.00189	1.61247	0.01109
HG00116	1041272	1.00000	1788184	0.97607	0.00751	0.00230	1.71731	0.00734
HG02888	1034156	1.00000	1683394	0.97745	0.00610	0.00195	1.62780	0.01346
HG03048	1066851	1.00000	1712342	0.97660	0.00940	0.00313	1.60504	0.01164
HG00181	1003833	1.00000	1810119	0.97658	0.00597	0.00181	1.80321	0.01149
NA19058	1125761	1.00000	1668201	0.97577	0.00613	0.00189	1.48184	0.01278
HG03593	1037465	1.00000	1813594	0.97702	0.00653	0.00198	1.74810	0.01242
HG00708	1143302	1.00000	1667139	0.97570	0.00626	0.00193	1.45818	0.01165
HG03557	1082922	1.00000	1711860	0.97670	0.00582	0.00188	1.58078	0.01006
NA18621	1142464	1.00000	1659659	0.97634	0.00671	0.00205	1.45270	0.01225
NA20798	1011316	1.00000	1756968	0.97532	0.00798	0.00238	1.73731	0.01237
HG01522	1029785	1.00000	1732640	0.97586	0.00625	0.00191	1.68253	0.01246
HG01312	983591	1.00000	1860814	0.97660	0.00639	0.00190	1.89186	0.01195
NA20531	1003673	1.00000	1765827	0.97716	0.00796	0.00238	1.75936	0.01243
HG00099	1037652	1.00000	1780485	0.97650	0.00718	0.00219	1.71588	0.00960
HG03668	1024658	1.00000	1841318	0.97770	0.00796	0.00252	1.79701	0.01152
HG03615	1080266	1.00000	1779012	0.97705	0.00667	0.00203	1.64683	0.00994
HG01403	968259	1.00000	1863982	0.97746	0.00794	0.00236	1.92509	0.01160
HG01384	999236	1.00000	1826472	0.97690	0.00799	0.00236	1.82787	0.01170
HG01170	959670	1.00000	1826010	0.97857	0.00674	0.00200	1.90275	0.01275
HG00851	1143660	1.00000	1658633	0.97364	0.01866	0.00681	1.45029	0.01243
HG01402	981908	1.00000	1881780	0.97842	0.00654	0.00197	1.91645	0.01118
HG00565	1118466	1.00000	1667229	0.97604	0.00710	0.00216	1.49064	0.01298
NA18549	1138308	1.00000	1687264	0.97533	0.00659	0.00200	1.48226	0.01193
NA18579	1127426	1.00000	1690068	0.97544	0.00695	0.00212	1.49905	0.01193
HG01061	1019076	1.00000	1805570	0.97679	0.00897	0.00290	1.77177	0.01205
NA19079	1162496	1.00000	1690156	0.97511	0.00725	0.00224	1.45390	0.00702
NA19909	1029272	1.00000	1776812	0.97805	0.00591	0.00187	1.72628	0.01228
NA20858	1009513	1.00000	1845752	0.97699	0.00655	0.00198	1.82836	0.01113
HG03714	1027423	1.00000	1846962	0.97701	0.00629	0.00190	1.79766	0.01062
NA18948	1131434	1.00000	1660122	0.97548	0.00620	0.00191	1.46727	0.01233
NA18643	1149584	1.00000	1686707	0.97538	0.00687	0.00212	1.46723	0.01081
HG00598	1152251	1.00000	1678839	0.97606	0.00674	0.00207	1.45701	0.01079
HG02814	1082265	1.00000	1749941	0.97689	0.00693	0.00231	1.61692	0.00927
HG01863	1141863	1.00000	1677478	0.97515	0.00662	0.00201	1.46907	0.01159
HG02716	1078100	1.00000	1720791	0.97694	0.00645	0.00213	1.59613	0.01115
HG01280	1011524	1.00000	1838147	0.97661	0.00641	0.00191	1.81721	0.01150
HG03781	1027775	1.00000	1817007	0.97655	0.00649	0.00196	1.76790	0.01247
HG02976	1078890	1.00000	1725062	0.97663	0.00621	0.00199	1.59892	0.01113
HG01443	1040634	1.00000	1773323	0.97677	0.00627	0.00192	1.70408	0.01224
HG03078	1059052	1.00000	1682505	0.97685	0.00591	0.00190	1.58869	0.01258
HG02156	1159086	1.00000	1650614	0.97597	0.00591	0.00184	1.42407	0.01127
NA19200	1074449	1.00000	1686064	0.97665	0.00523	0.00169	1.56924	0.01261
NA19984	1020106	1.00000	1817353	0.97739	0.00597	0.00190	1.78153	0.01090
HG03109	1080075	1.00000	1733425	0.97710	0.00670	0.00219	1.60491	0.01043
HG04038	1037618	1.00000	1791031	0.97729	0.00730	0.00224	1.72610	0.01179
HG00689	1177723	1.00000	1683204	0.97627	0.00891	0.00277	1.42920	0.00647
HG00464	1152383	1.00000	1670062	0.97502	0.00639	0.00199	1.44922	0.01181
HG00143	1005127	1.00000	1785041	0.97664	0.00800	0.00237	1.77594	0.01143
HG02594	1054421	1.00000	1702937	0.97679	0.00611	0.00200	1.61504	0.01291
HG02233	998581	1.00000	1801526	0.97636	0.00626	0.00187	1.80409	0.01194
HG03514	1060669	1.00000	1718446	0.97734	0.00613	0.00197	1.62015	0.01229
HG03738	1091107	1.00000	1721654	0.97630	0.00675	0.00211	1.57790	0.01104
HG03792	1056433	1.00000	1760227	0.97677	0.00662	0.00205	1.66620	0.01182
HG02887	1073287	1.00000	1692018	0.97455	0.00640	0.00205	1.57648	0.01857
NA19664	1009829	1.00000	1771292	0.97614	0.00569	0.00172	1.75405	0.01321
NA20853	1044085	1.00000	1816618	0.97624	0.00697	0.00211	1.73991	0.01157
HG01067	983995	1.00000	1839574	0.97749	0.00731	0.00217	1.86950	0.01123
HG00536	1131555	1.00000	1650889	0.97514	0.00590	0.00182	1.45896	0.01358
HG01805	1113567	1.00000	1650816	0.97555	0.00692	0.00212	1.48246	0.01362
HG02470	1040659	1.00000	1756414	0.97650	0.00569	0.00183	1.68779	0.01187
HG04171	1025907	1.00000	1871827	0.97649	0.00771	0.00232	1.82456	0.01058
NA20874	1018947	1.00000	1845324	0.97718	0.00637	0.00189	1.81101	0.01150
NA20348	1028289	1.00000	1833273	0.97785	0.00635	0.00198	1.78284	0.01064
HG02479	1037641	1.00000	1783749	0.97729	0.00602	0.00192	1.71904	0.01165
HG02023	1118506	1.00000	1697837	0.97632	0.00581	0.00178	1.51795	0.01224
NA20897	1039480	1.00000	1799260	0.97639	0.00667	0.00199	1.73092	0.01164
NA18853	1084032	1.00000	1732603	0.97673	0.00614	0.00202	1.59830	0.01078
HG02595	1064785	1.00000	1694031	0.97684	0.00591	0.00193	1.59096	0.01191
HG00343	1008649	1.00000	1782253	0.97653	0.00635	0.00192	1.76697	0.01214
HG03199	1072145	1.00000	1696532	0.97754	0.00657	0.00217	1.58237	0.01171
NA12249	1029639	1.00000	1770176	0.97515	0.00699	0.00212	1.71922	0.01022
HG02150	1205492	1.00000	1510429	0.97486	0.00582	0.00185	1.25296	0.01118
HG01518	1023544	1.00000	1742645	0.97729	0.00632	0.00193	1.70256	0.01223
HG01892	1083583	1.00000	1717834	0.97580	0.00624	0.00192	1.58533	0.01241
HG02696	996448	1.00000	1860507	0.97617	0.00843	0.00262	1.86714	0.01074
NA18868	1064519	1.00000	1725359	0.97728	0.00614	0.00196	1.62079	0.01145
NA12890	1007343	1.00000	1767842	0.97785	0.00679	0.00206	1.75496	0.01203
HG02235	1003056	1.00000	1772682	0.97723	0.00609	0.00185	1.76728	0.01208
HG02013	1063571	1.00000	1745800	0.97721	0.00589	0.00185	1.64145	0.01113
HG03624	1001774	1.00000	1801854	0.97783	0.00669	0.00201	1.79866	0.01252
HG00736	988238	1.00000	1817109	0.97666	0.00830	0.00244	1.83874	0.01198
HG03270	1100321	1.00000	1726894	0.97656	0.00793	0.00266	1.56945	0.00533
NA18995	1170489	1.00000	1655047	0.97451	0.00642	0.00200	1.41398	0.01122
NA20339	1060911	1.00000	1775704	0.97672	0.00638	0.00201	1.67375	0.01138
HG02166	1128099	1.00000	1653243	0.97410	0.00958	0.00320	1.46551	0.01321
HG00443	1145866	1.00000	1691149	0.97557	0.00632	0.00195	1.47587	0.01025
HG01798	1162673	1.00000	1692519	0.97536	0.00751	0.00232	1.45571	0.00729
HG01702	1007236	1.00000	1723445	0.97678	0.00621	0.00187	1.71106	0.01293
HG00500	1159759	1.00000	1683927	0.97564	0.00749	0.00229	1.45196	0.01004
HG00672	1118499	1.00000	1624127	0.97503	0.00613	0.00187	1.45206	0.01414
HG01513	970777	1.00000	1734763	0.97631	0.00615	0.00184	1.78698	0.01347
NA18957	1131123	1.00000	1669423	0.97622	0.00648	0.00199	1.47590	0.01237
HG00334	1024867	1.00000	1765414	0.97673	0.00642	0.00194	1.72258	0.01242
HG00121	1017532	1.00000	1752763	0.97508	0.00698	0.00208	1.72256	0.01247
NA18942	1140741	1.00000	1685479	0.97456	0.00652	0.00204	1.47753	0.01189
HG02970	1045640	1.00000	1674716	0.97741	0.00611	0.00197	1.60162	0.01291
NA18970	1167385	1.00000	1691890	0.97497	0.00692	0.00214	1.44930	0.00885
HG03342	1077524	1.00000	1726088	0.97685	0.00668	0.00222	1.60190	0.01100
NA18934	1065319	1.00000	1676849	0.97727	0.00539	0.00173	1.57403	0.01296
HG01377	995985	1.00000	1874694	0.97666	0.00644	0.00194	1.88225	0.01025
NA18749	1120520	1.00000	1646224	0.97552	0.00566	0.00174	1.46916	0.01344
HG03133	1093252	1.00000	1722037	0.97695	0.00622	0.00201	1.57515	0.00928
HG04106	1065093	1.00000	1787715	0.97713	0.00888	0.00282	1.67846	0.00849
HG01918	1114771	1.00000	1654123	0.97547	0.00616	0.00190	1.48382	0.01170
HG02356	1134223	1.00000	1659628	0.97618	0.00680	0.00211	1.46323	0.01207
NA19147	1077116	1.00000	1703102	0.97627	0.00585	0.00188	1.58117	0.01211
HG00631	1121741	1.00000	1654396	0.97485	0.00616	0.00187	1.47485	0.01303
HG01303	975842	1.00000	1831617	0.97746	0.00793	0.00234	1.87696	0.01423
HG02375	1168472	1.00000	1668646	0.97518	0.00709	0.00220	1.42806	0.00953
HG00127	1029150	1.00000	1764598	0.97663	0.00707	0.00215	1.71462	0.01021
HG00373	1020348	1.00000	1749957	0.97633	0.00613	0.00183	1.71506	0.01227
HG01357	995630	1.00000	1786558	0.97544	0.00835	0.00248	1.79440	0.01554
HG02772	1088897	1.00000	1721167	0.97687	0.00659	0.00211	1.58065	0.01123
HG04140	1052358	1.00000	1826613	0.97681	0.00846	0.00254	1.73573	0.00971
HG04118	1030749	1.00000	1833019	0.97678	0.00790	0.00244	1.77834	0.01161
NA19375	1075847	1.00000	1736676	0.97736	0.00571	0.00183	1.61424	0.01106
